unique_id,time_interval,units_fulfilled,incoming_demand,variable,value,delay
27.0,4.0,37000.0,37928.932188134524,3,0.0,1.0
27.0,5.0,45983.4957055045,41721.82540694798,3,0.0,2.0
27.0,6.0,56893.3982822018,56893.398282201786,3,0.0,3.0
27.0,7.0,60686.2915010152,60686.291501015236,3,0.0,4.0
27.0,8.0,45514.71862576143,45514.71862576143,3,0.0,5.0
27.0,9.0,41721.825406947966,41721.82540694798,3,0.0,6.0
27.0,10.0,32239.59235991436,32239.592359914346,3,0.0,7.0
27.0,11.0,12750.0,30343.145750507618,3,0.0,8.0
27.0,12.0,0.0,30343.145750507618,3,0.0,9.0
28.0,1.0,18964.466094067262,18964.466094067262,3,0.0,-2.0
28.0,2.0,16035.5339059327,20860.91270347399,3,4825.378797541291,-1.0
28.0,3.0,24250.0,22757.359312880715,3,19424.621202458708,0.0
28.0,4.0,37000.0,37928.932188134524,3,0.0,1.0
28.0,5.0,45983.4957055045,41721.82540694798,3,0.0,2.0
28.0,6.0,56893.3982822018,56893.398282201786,3,0.0,3.0
28.0,7.0,60686.2915010152,60686.291501015236,3,0.0,4.0
28.0,8.0,45514.71862576144,45514.71862576143,3,0.0,5.0
28.0,9.0,41721.82540694793,41721.82540694798,3,0.0,6.0
28.0,10.0,32239.59235991433,32239.592359914346,3,0.0,7.0
28.0,11.0,30343.14575050757,30343.145750507618,3,0.0,8.0
28.0,12.0,12750.0,30343.145750507618,3,0.0,9.0
29.0,1.0,18964.466094067262,18964.466094067262,3,0.0,-2.0
29.0,2.0,16035.5339059327,20860.91270347399,3,4825.378797541291,-1.0
29.0,3.0,24250.0,22757.359312880715,3,19424.621202458708,0.0
29.0,4.0,37000.0,37928.932188134524,3,0.0,1.0
29.0,5.0,45983.4957055045,41721.82540694798,3,0.0,2.0
29.0,6.0,56893.3982822018,56893.398282201786,3,0.0,3.0
29.0,7.0,60686.2915010152,60686.291501015236,3,0.0,4.0
29.0,8.0,45514.71862576143,45514.71862576143,3,0.0,5.0
29.0,9.0,41721.825406948,41721.82540694798,3,0.0,6.0
29.0,10.0,32239.59235991431,32239.592359914346,3,0.0,7.0
29.0,11.0,30343.14575050758,30343.145750507618,3,0.0,8.0
29.0,12.0,30343.145750507654,30343.145750507618,3,0.0,9.0
30.0,1.0,18964.466094067262,18964.466094067262,3,0.0,-2.0
30.0,2.0,16035.5339059327,20860.91270347399,3,4825.378797541291,-1.0
30.0,3.0,24250.0,22757.359312880715,3,19424.621202458708,0.0
30.0,4.0,37000.0,37928.932188134524,3,0.0,1.0
30.0,5.0,45983.4957055045,41721.82540694798,3,0.0,2.0
30.0,6.0,56893.3982822018,56893.398282201786,3,0.0,3.0
30.0,7.0,60686.2915010152,60686.291501015236,3,0.0,4.0
30.0,8.0,45514.71862576143,45514.71862576143,3,0.0,5.0
30.0,9.0,41721.825406948,41721.82540694798,3,0.0,6.0
30.0,10.0,32239.59235991432,32239.592359914346,3,0.0,7.0
30.0,11.0,30343.14575050762,30343.145750507618,3,0.0,8.0
30.0,12.0,30343.14575050757,30343.145750507618,3,0.0,9.0
31.0,1.0,18964.466094067262,18964.466094067262,3,0.0,-2.0
31.0,2.0,16035.5339059327,20860.91270347399,3,4825.378797541291,-1.0
31.0,3.0,24250.0,22757.359312880715,3,19424.621202458708,0.0
31.0,4.0,37000.0,37928.932188134524,3,0.0,1.0
31.0,5.0,45983.4957055045,41721.82540694798,3,0.0,2.0
31.0,6.0,56893.3982822018,56893.398282201786,3,0.0,3.0
31.0,7.0,60686.2915010152,60686.291501015236,3,0.0,4.0
31.0,8.0,45514.71862576143,45514.71862576143,3,0.0,5.0
31.0,9.0,41721.825406948,41721.82540694798,3,0.0,6.0
31.0,10.0,32239.59235991434,32239.592359914346,3,0.0,7.0
31.0,11.0,30343.14575050761,30343.145750507618,3,0.0,8.0
31.0,12.0,30343.14575050763,30343.145750507618,3,0.0,9.0
32.0,1.0,18964.466094067262,18964.466094067262,3,0.0,-2.0
32.0,2.0,16035.5339059327,20860.91270347399,3,4825.378797541291,-1.0
32.0,3.0,24250.0,22757.359312880715,3,19424.621202458708,0.0
32.0,4.0,37000.0,37928.932188134524,3,0.0,1.0
32.0,5.0,45983.4957055045,41721.82540694798,3,0.0,2.0
32.0,6.0,56893.3982822018,56893.398282201786,3,0.0,3.0
32.0,7.0,60686.2915010152,60686.291501015236,3,0.0,4.0
32.0,8.0,45514.71862576145,45514.71862576143,3,0.0,5.0
32.0,9.0,41721.825406948,41721.82540694798,3,0.0,6.0
32.0,10.0,32239.59235991434,32239.592359914346,3,0.0,7.0
32.0,11.0,30343.14575050761,30343.145750507618,3,0.0,8.0
32.0,12.0,30343.14575050761,30343.145750507618,3,0.0,9.0
33.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
33.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
33.0,3.0,10750.0,25102.63340389897,3,1820.3915431767964,0.0
33.0,4.0,13250.0,41837.72233983162,3,0.0,1.0
33.0,5.0,0.0,46021.49457381479,3,0.0,2.0
33.0,6.0,0.0,62756.58350974743,3,0.0,3.0
33.0,7.0,0.0,66940.35574373059,3,0.0,4.0
33.0,8.0,0.0,50205.26680779794,3,0.0,5.0
33.0,9.0,0.0,46021.49457381479,3,0.0,6.0
33.0,10.0,0.0,35562.06398885688,3,0.0,7.0
33.0,11.0,0.0,33470.17787186529,3,0.0,8.0
33.0,12.0,0.0,33470.17787186529,3,0.0,9.0
34.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
34.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
34.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
34.0,4.0,25000.0,41837.72233983162,3,0.0,1.0
34.0,5.0,13750.0,46021.49457381479,3,0.0,2.0
34.0,6.0,0.0,62756.58350974743,3,0.0,3.0
34.0,7.0,0.0,66940.35574373059,3,0.0,4.0
34.0,8.0,0.0,50205.26680779794,3,0.0,5.0
34.0,9.0,0.0,46021.49457381479,3,0.0,6.0
34.0,10.0,0.0,35562.06398885688,3,0.0,7.0
34.0,11.0,0.0,33470.17787186529,3,0.0,8.0
34.0,12.0,0.0,33470.17787186529,3,0.0,9.0
35.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
35.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
35.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
35.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
35.0,5.0,26500.0,46021.49457381479,3,0.0,2.0
35.0,6.0,14250.0,62756.58350974743,3,0.0,3.0
35.0,7.0,0.0,66940.35574373059,3,0.0,4.0
35.0,8.0,0.0,50205.26680779794,3,0.0,5.0
35.0,9.0,0.0,46021.49457381479,3,0.0,6.0
35.0,10.0,0.0,35562.06398885688,3,0.0,7.0
35.0,11.0,0.0,33470.17787186529,3,0.0,8.0
35.0,12.0,0.0,33470.17787186529,3,0.0,9.0
36.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
36.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
36.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
36.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
36.0,5.0,43833.33333333333,46021.49457381479,3,0.0,2.0
36.0,6.0,24583.333333333332,62756.58350974743,3,0.0,3.0
36.0,7.0,0.0,66940.35574373059,3,0.0,4.0
36.0,8.0,0.0,50205.26680779794,3,0.0,5.0
36.0,9.0,0.0,46021.49457381479,3,0.0,6.0
36.0,10.0,0.0,35562.06398885688,3,0.0,7.0
36.0,11.0,0.0,33470.17787186529,3,0.0,8.0
36.0,12.0,0.0,33470.17787186529,3,0.0,9.0
37.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
37.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
37.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
37.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
37.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
37.0,6.0,38000.0,62756.58350974743,3,0.0,3.0
37.0,7.0,14583.33333333333,66940.35574373059,3,0.0,4.0
37.0,8.0,0.0,50205.26680779794,3,0.0,5.0
37.0,9.0,0.0,46021.49457381479,3,0.0,6.0
37.0,10.0,0.0,35562.06398885688,3,0.0,7.0
37.0,11.0,0.0,33470.17787186529,3,0.0,8.0
37.0,12.0,0.0,33470.17787186529,3,0.0,9.0
38.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
38.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
38.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
38.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
38.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
38.0,6.0,55166.66666666667,62756.58350974743,3,0.0,3.0
38.0,7.0,25416.666666666668,66940.35574373059,3,0.0,4.0
38.0,8.0,0.0,50205.26680779794,3,0.0,5.0
38.0,9.0,0.0,46021.49457381479,3,0.0,6.0
38.0,10.0,0.0,35562.06398885688,3,0.0,7.0
38.0,11.0,0.0,33470.17787186529,3,0.0,8.0
38.0,12.0,0.0,33470.17787186529,3,0.0,9.0
39.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
39.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
39.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
39.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
39.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
39.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
39.0,7.0,35000.0,66940.35574373059,3,0.0,4.0
39.0,8.0,11250.0,50205.26680779794,3,0.0,5.0
39.0,9.0,0.0,46021.49457381479,3,0.0,6.0
39.0,10.0,0.0,35562.06398885688,3,0.0,7.0
39.0,11.0,0.0,33470.17787186529,3,0.0,8.0
39.0,12.0,0.0,33470.17787186529,3,0.0,9.0
40.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
40.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
40.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
40.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
40.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
40.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
40.0,7.0,55000.0,66940.35574373059,3,0.0,4.0
40.0,8.0,22250.0,50205.26680779794,3,0.0,5.0
40.0,9.0,0.0,46021.49457381479,3,0.0,6.0
40.0,10.0,0.0,35562.06398885688,3,0.0,7.0
40.0,11.0,0.0,33470.17787186529,3,0.0,8.0
40.0,12.0,0.0,33470.17787186529,3,0.0,9.0
41.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
41.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
41.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
41.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
41.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
41.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
41.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
41.0,8.0,31750.0,50205.26680779794,3,0.0,5.0
41.0,9.0,1500.0,46021.49457381479,3,0.0,6.0
41.0,10.0,0.0,35562.06398885688,3,0.0,7.0
41.0,11.0,0.0,33470.17787186529,3,0.0,8.0
41.0,12.0,0.0,33470.17787186529,3,0.0,9.0
42.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
42.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
42.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
42.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
42.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
42.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
42.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
42.0,8.0,51750.0,50205.26680779794,3,0.0,5.0
42.0,9.0,19000.0,46021.49457381479,3,0.0,6.0
42.0,10.0,0.0,35562.06398885688,3,0.0,7.0
42.0,11.0,0.0,33470.17787186529,3,0.0,8.0
42.0,12.0,0.0,33470.17787186529,3,0.0,9.0
43.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
43.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
43.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
43.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
43.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
43.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
43.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
43.0,8.0,62166.6666666667,50205.26680779794,3,0.0,5.0
43.0,9.0,29416.66666666667,46021.49457381479,3,0.0,6.0
43.0,10.0,0.0,35562.06398885688,3,0.0,7.0
43.0,11.0,0.0,33470.17787186529,3,0.0,8.0
43.0,12.0,0.0,33470.17787186529,3,0.0,9.0
44.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
44.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
44.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
44.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
44.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
44.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
44.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
44.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
44.0,9.0,46500.0,46021.49457381479,3,0.0,6.0
44.0,10.0,16416.66666666667,35562.06398885688,3,0.0,7.0
44.0,11.0,0.0,33470.17787186529,3,0.0,8.0
44.0,12.0,0.0,33470.17787186529,3,0.0,9.0
45.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
45.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
45.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
45.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
45.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
45.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
45.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
45.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
45.0,9.0,49146.298239543496,46021.49457381479,3,0.0,6.0
45.0,10.0,35020.3684271232,35562.06398885688,3,0.0,7.0
45.0,11.0,12750.0,33470.17787186529,3,0.0,8.0
45.0,12.0,0.0,33470.17787186529,3,0.0,9.0
46.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
46.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
46.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
46.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
46.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
46.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
46.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
46.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
46.0,9.0,49146.29823954351,46021.49457381479,3,0.0,6.0
46.0,10.0,35562.0639888568,35562.06398885688,3,0.0,7.0
46.0,11.0,22840.403851447485,33470.17787186529,3,0.0,8.0
46.0,12.0,12750.0,33470.17787186529,3,0.0,9.0
47.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
47.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
47.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
47.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
47.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
47.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
47.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
47.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
47.0,9.0,49146.29823954351,46021.49457381479,3,0.0,6.0
47.0,10.0,35562.06398885686,35562.06398885688,3,0.0,7.0
47.0,11.0,33470.177871865264,33470.17787186529,3,0.0,8.0
47.0,12.0,25168.99205943004,33470.17787186529,3,0.0,9.0
48.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
48.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
48.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
48.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
48.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
48.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
48.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
48.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
48.0,9.0,49146.29823954354,46021.49457381479,3,0.0,6.0
48.0,10.0,35562.06398885687,35562.06398885688,3,0.0,7.0
48.0,11.0,33470.17787186528,33470.17787186529,3,0.0,8.0
48.0,12.0,33470.1778718652,33470.17787186529,3,0.0,9.0
49.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
49.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
49.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
49.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
49.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
49.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
49.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
49.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
49.0,9.0,49146.29823954353,46021.49457381479,3,0.0,6.0
49.0,10.0,35562.06398885685,35562.06398885688,3,0.0,7.0
49.0,11.0,33470.17787186528,33470.17787186529,3,0.0,8.0
49.0,12.0,33470.17787186527,33470.17787186529,3,0.0,9.0
50.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
50.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
50.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
50.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
50.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
50.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
50.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
50.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
50.0,9.0,49146.29823954351,46021.49457381479,3,0.0,6.0
50.0,10.0,35562.06398885685,35562.06398885688,3,0.0,7.0
50.0,11.0,33470.17787186528,33470.17787186529,3,0.0,8.0
50.0,12.0,33470.17787186528,33470.17787186529,3,0.0,9.0
51.0,1.0,20000.0,20918.86116991581,3,0.0,-2.0
51.0,2.0,15000.0,23010.747286907394,3,8929.608456823204,-1.0
51.0,3.0,24250.0,25102.63340389897,3,15320.391543176796,0.0
51.0,4.0,37000.0,41837.72233983162,3,0.0,1.0
51.0,5.0,47500.0,46021.49457381479,3,0.0,2.0
51.0,6.0,61000.0,62756.58350974743,3,0.0,3.0
51.0,7.0,64000.0,66940.35574373059,3,0.0,4.0
51.0,8.0,64000.0,50205.26680779794,3,0.0,5.0
51.0,9.0,49146.29823954351,46021.49457381479,3,0.0,6.0
51.0,10.0,35562.06398885685,35562.06398885688,3,0.0,7.0
51.0,11.0,33470.17787186528,33470.17787186529,3,0.0,8.0
51.0,12.0,33470.17787186528,33470.17787186529,3,0.0,9.0
0.0,1.0,17500.0,17500.0,4,0.0,-3.0
0.0,2.0,17500.0,19250.0,4,0.0,-2.0
0.0,3.0,10750.0,21000.0,4,12000.0,-1.0
0.0,4.0,13250.0,35000.0,4,1250.0,0.0
0.0,5.0,0.0,38500.0,4,0.0,1.0
0.0,6.0,0.0,52500.0,4,0.0,2.0
0.0,7.0,0.0,56000.0,4,0.0,3.0
0.0,8.0,0.0,42000.0,4,0.0,4.0
0.0,9.0,0.0,38500.0,4,0.0,5.0
0.0,10.0,0.0,29750.0,4,0.0,6.0
0.0,11.0,0.0,28000.0,4,0.0,7.0
0.0,12.0,0.0,28000.0,4,0.0,8.0
1.0,1.0,17500.0,17500.0,4,0.0,-3.0
1.0,2.0,17500.0,19250.0,4,0.0,-2.0
1.0,3.0,22750.0,21000.0,4,0.0,-1.0
1.0,4.0,26500.0,35000.0,4,26500.0,0.0
1.0,5.0,13750.0,38500.0,4,0.0,1.0
1.0,6.0,0.0,52500.0,4,0.0,2.0
1.0,7.0,0.0,56000.0,4,0.0,3.0
1.0,8.0,0.0,42000.0,4,0.0,4.0
1.0,9.0,0.0,38500.0,4,0.0,5.0
1.0,10.0,0.0,29750.0,4,0.0,6.0
1.0,11.0,0.0,28000.0,4,0.0,7.0
1.0,12.0,0.0,28000.0,4,0.0,8.0
2.0,1.0,17500.0,17500.0,4,0.0,-3.0
2.0,2.0,17500.0,19250.0,4,0.0,-2.0
2.0,3.0,22750.0,21000.0,4,0.0,-1.0
2.0,4.0,35000.0,35000.0,4,35000.0,0.0
2.0,5.0,30000.0,38500.0,4,0.0,1.0
2.0,6.0,14250.0,52500.0,4,0.0,2.0
2.0,7.0,0.0,56000.0,4,0.0,3.0
2.0,8.0,0.0,42000.0,4,0.0,4.0
2.0,9.0,0.0,38500.0,4,0.0,5.0
2.0,10.0,0.0,29750.0,4,0.0,6.0
2.0,11.0,0.0,28000.0,4,0.0,7.0
2.0,12.0,0.0,28000.0,4,0.0,8.0
3.0,1.0,17500.0,17500.0,4,0.0,-3.0
3.0,2.0,17500.0,19250.0,4,0.0,-2.0
3.0,3.0,22750.0,21000.0,4,0.0,-1.0
3.0,4.0,35000.0,35000.0,4,35000.0,0.0
3.0,5.0,38500.0,38500.0,4,0.0,1.0
3.0,6.0,28000.0,52500.0,4,0.0,2.0
3.0,7.0,12750.0,56000.0,4,0.0,3.0
3.0,8.0,0.0,42000.0,4,0.0,4.0
3.0,9.0,0.0,38500.0,4,0.0,5.0
3.0,10.0,0.0,29750.0,4,0.0,6.0
3.0,11.0,0.0,28000.0,4,0.0,7.0
3.0,12.0,0.0,28000.0,4,0.0,8.0
4.0,1.0,17500.0,17500.0,4,0.0,-3.0
4.0,2.0,17500.0,19250.0,4,0.0,-2.0
4.0,3.0,22750.0,21000.0,4,0.0,-1.0
4.0,4.0,35000.0,35000.0,4,35000.0,0.0
4.0,5.0,38500.0,38500.0,4,0.0,1.0
4.0,6.0,52500.0,52500.0,4,0.0,2.0
4.0,7.0,16583.33333333333,56000.0,4,0.0,3.0
4.0,8.0,0.0,42000.0,4,0.0,4.0
4.0,9.0,0.0,38500.0,4,0.0,5.0
4.0,10.0,0.0,29750.0,4,0.0,6.0
4.0,11.0,0.0,28000.0,4,0.0,7.0
4.0,12.0,0.0,28000.0,4,0.0,8.0
5.0,1.0,17500.0,17500.0,4,0.0,-3.0
5.0,2.0,17500.0,19250.0,4,0.0,-2.0
5.0,3.0,22750.0,21000.0,4,0.0,-1.0
5.0,4.0,35000.0,35000.0,4,35000.0,0.0
5.0,5.0,38500.0,38500.0,4,0.0,1.0
5.0,6.0,52500.0,52500.0,4,0.0,2.0
5.0,7.0,33833.33333333333,56000.0,4,0.0,3.0
5.0,8.0,12750.0,42000.0,4,0.0,4.0
5.0,9.0,0.0,38500.0,4,0.0,5.0
5.0,10.0,0.0,29750.0,4,0.0,6.0
5.0,11.0,0.0,28000.0,4,0.0,7.0
5.0,12.0,0.0,28000.0,4,0.0,8.0
6.0,1.0,17500.0,17500.0,4,0.0,-3.0
6.0,2.0,17500.0,19250.0,4,0.0,-2.0
6.0,3.0,22750.0,21000.0,4,0.0,-1.0
6.0,4.0,35000.0,35000.0,4,35000.0,0.0
6.0,5.0,38500.0,38500.0,4,0.0,1.0
6.0,6.0,52500.0,52500.0,4,0.0,2.0
6.0,7.0,56000.0,56000.0,4,0.0,3.0
6.0,8.0,12916.666666666668,42000.0,4,0.0,4.0
6.0,9.0,0.0,38500.0,4,0.0,5.0
6.0,10.0,0.0,29750.0,4,0.0,6.0
6.0,11.0,0.0,28000.0,4,0.0,7.0
6.0,12.0,0.0,28000.0,4,0.0,8.0
7.0,1.0,17500.0,17500.0,4,0.0,-3.0
7.0,2.0,17500.0,19250.0,4,0.0,-2.0
7.0,3.0,22750.0,21000.0,4,0.0,-1.0
7.0,4.0,35000.0,35000.0,4,35000.0,0.0
7.0,5.0,38500.0,38500.0,4,0.0,1.0
7.0,6.0,52500.0,52500.0,4,0.0,2.0
7.0,7.0,56000.0,56000.0,4,0.0,3.0
7.0,8.0,33166.66666666667,42000.0,4,0.0,4.0
7.0,9.0,12750.0,38500.0,4,0.0,5.0
7.0,10.0,0.0,29750.0,4,0.0,6.0
7.0,11.0,0.0,28000.0,4,0.0,7.0
7.0,12.0,0.0,28000.0,4,0.0,8.0
8.0,1.0,17500.0,17500.0,4,0.0,-3.0
8.0,2.0,17500.0,19250.0,4,0.0,-2.0
8.0,3.0,22750.0,21000.0,4,0.0,-1.0
8.0,4.0,35000.0,35000.0,4,35000.0,0.0
8.0,5.0,38500.0,38500.0,4,0.0,1.0
8.0,6.0,52500.0,52500.0,4,0.0,2.0
8.0,7.0,56000.0,56000.0,4,0.0,3.0
8.0,8.0,42000.0,42000.0,4,0.0,4.0
8.0,9.0,20250.0,38500.0,4,0.0,5.0
8.0,10.0,0.0,29750.0,4,0.0,6.0
8.0,11.0,0.0,28000.0,4,0.0,7.0
8.0,12.0,0.0,28000.0,4,0.0,8.0
9.0,1.0,17500.0,17500.0,4,0.0,-3.0
9.0,2.0,17500.0,19250.0,4,0.0,-2.0
9.0,3.0,22750.0,21000.0,4,0.0,-1.0
9.0,4.0,35000.0,35000.0,4,35000.0,0.0
9.0,5.0,38500.0,38500.0,4,0.0,1.0
9.0,6.0,52500.0,52500.0,4,0.0,2.0
9.0,7.0,56000.0,56000.0,4,0.0,3.0
9.0,8.0,42000.0,42000.0,4,0.0,4.0
9.0,9.0,38500.0,38500.0,4,0.0,5.0
9.0,10.0,12750.0,29750.0,4,0.0,6.0
9.0,11.0,0.0,28000.0,4,0.0,7.0
9.0,12.0,0.0,28000.0,4,0.0,8.0
10.0,1.0,17500.0,17500.0,4,0.0,-3.0
10.0,2.0,17500.0,19250.0,4,0.0,-2.0
10.0,3.0,22750.0,21000.0,4,0.0,-1.0
10.0,4.0,35000.0,35000.0,4,35000.0,0.0
10.0,5.0,38500.0,38500.0,4,0.0,1.0
10.0,6.0,52500.0,52500.0,4,0.0,2.0
10.0,7.0,56000.0,56000.0,4,0.0,3.0
10.0,8.0,42000.0,42000.0,4,0.0,4.0
10.0,9.0,38500.0,38500.0,4,0.0,5.0
10.0,10.0,29750.000000000022,29750.0,4,0.0,6.0
10.0,11.0,12750.0,28000.0,4,0.0,7.0
10.0,12.0,0.0,28000.0,4,0.0,8.0
11.0,1.0,17500.0,17500.0,4,0.0,-3.0
11.0,2.0,17500.0,19250.0,4,0.0,-2.0
11.0,3.0,22750.0,21000.0,4,0.0,-1.0
11.0,4.0,35000.0,35000.0,4,35000.0,0.0
11.0,5.0,38500.0,38500.0,4,0.0,1.0
11.0,6.0,52500.0,52500.0,4,0.0,2.0
11.0,7.0,56000.0,56000.0,4,0.0,3.0
11.0,8.0,42000.0,42000.0,4,0.0,4.0
11.0,9.0,38500.0,38500.0,4,0.0,5.0
11.0,10.0,29750.0,29750.0,4,0.0,6.0
11.0,11.0,28000.0,28000.0,4,0.0,7.0
11.0,12.0,12750.0,28000.0,4,0.0,8.0
12.0,1.0,17500.0,17500.0,4,0.0,-3.0
12.0,2.0,17500.0,19250.0,4,0.0,-2.0
12.0,3.0,22750.0,21000.0,4,0.0,-1.0
12.0,4.0,35000.0,35000.0,4,35000.0,0.0
12.0,5.0,38500.0,38500.0,4,0.0,1.0
12.0,6.0,52500.0,52500.0,4,0.0,2.0
12.0,7.0,56000.0,56000.0,4,0.0,3.0
12.0,8.0,42000.0,42000.0,4,0.0,4.0
12.0,9.0,38500.0,38500.0,4,0.0,5.0
